datetime,junction,vehicles,avg_speed_kmph,congestion_level
2024-04-20 00:00:00,4,94,63,Low
2024-04-20 01:00:00,2,35,47,Low
2024-04-20 02:00:00,3,29,45,Low
2024-04-20 03:00:00,4,53,58,Low
2024-04-20 04:00:00,2,77,53,Low
2024-04-20 05:00:00,3,34,64,Low
2024-04-20 06:00:00,3,39,62,Low
2024-04-20 07:00:00,1,205,24,High
2024-04-20 08:00:00,1,348,20,High
2024-04-20 09:00:00,1,332,23,High
2024-04-20 10:00:00,2,200,10,High
2024-04-20 11:00:00,2,194,34,Medium
2024-04-20 12:00:00,2,102,27,Medium
2024-04-20 13:00:00,1,147,27,Medium
2024-04-20 14:00:00,4,179,37,Medium
2024-04-20 15:00:00,3,120,28,Medium
2024-04-20 16:00:00,1,154,32,Medium
2024-04-20 17:00:00,4,233,12,High
2024-04-20 18:00:00,2,296,23,High
2024-04-20 19:00:00,2,267,12,High
2024-04-20 20:00:00,4,291,23,High
2024-04-20 21:00:00,4,82,60,Low
2024-04-20 22:00:00,1,44,45,Low
2024-04-20 23:00:00,2,97,58,Low
2024-04-21 00:00:00,1,24,59,Low
2024-04-21 01:00:00,2,93,45,Low
2024-04-21 02:00:00,2,47,40,Low
2024-04-21 03:00:00,2,49,64,Low
2024-04-21 04:00:00,3,72,40,Low
2024-04-21 05:00:00,1,53,46,Low
2024-04-21 06:00:00,2,43,62,Low
2024-04-21 07:00:00,1,294,20,High
2024-04-21 08:00:00,1,292,15,High
2024-04-21 09:00:00,2,279,18,High
2024-04-21 10:00:00,2,256,24,High
2024-04-21 11:00:00,2,146,31,Medium
2024-04-21 12:00:00,3,195,36,Medium
2024-04-21 13:00:00,1,141,25,Medium
2024-04-21 14:00:00,1,169,33,Medium
2024-04-21 15:00:00,3,186,40,Medium
2024-04-21 16:00:00,4,165,28,Medium
2024-04-21 17:00:00,3,290,11,High
2024-04-21 18:00:00,2,228,10,High
2024-04-21 19:00:00,3,224,15,High
2024-04-21 20:00:00,3,295,24,High
2024-04-21 21:00:00,2,85,59,Low
2024-04-21 22:00:00,2,51,55,Low
2024-04-21 23:00:00,4,93,50,Low
2024-04-22 00:00:00,3,54,64,Low
2024-04-22 01:00:00,4,77,59,Low
2024-04-22 02:00:00,1,79,64,Low
2024-04-22 03:00:00,1,62,64,Low
2024-04-22 04:00:00,2,63,59,Low
2024-04-22 05:00:00,2,89,46,Low
2024-04-22 06:00:00,3,27,50,Low
2024-04-22 07:00:00,4,295,11,High
2024-04-22 08:00:00,4,343,25,High
2024-04-22 09:00:00,3,285,13,High
2024-04-22 10:00:00,3,245,23,High
2024-04-22 11:00:00,2,139,35,Medium
2024-04-22 12:00:00,1,132,40,Medium
2024-04-22 13:00:00,1,149,38,Medium
2024-04-22 14:00:00,1,118,25,Medium
2024-04-22 15:00:00,3,164,38,Medium
2024-04-22 16:00:00,4,164,33,Medium
2024-04-22 17:00:00,1,253,23,High
2024-04-22 18:00:00,1,228,22,High
2024-04-22 19:00:00,2,237,20,High
2024-04-22 20:00:00,2,205,25,High
2024-04-22 21:00:00,1,76,54,Low
2024-04-22 22:00:00,3,83,48,Low
2024-04-22 23:00:00,3,62,48,Low
2024-04-23 00:00:00,1,85,59,Low
2024-04-23 01:00:00,1,77,52,Low
2024-04-23 02:00:00,2,74,63,Low
2024-04-23 03:00:00,3,52,55,Low
2024-04-23 04:00:00,4,27,61,Low
2024-04-23 05:00:00,2,76,48,Low
2024-04-23 06:00:00,4,91,50,Low
2024-04-23 07:00:00,4,347,14,High
2024-04-23 08:00:00,3,320,13,High
2024-04-23 09:00:00,4,265,12,High
2024-04-23 10:00:00,1,233,22,High
2024-04-23 11:00:00,2,117,26,Medium
2024-04-23 12:00:00,2,180,35,Medium
2024-04-23 13:00:00,2,123,29,Medium
2024-04-23 14:00:00,3,172,38,Medium
2024-04-23 15:00:00,3,194,34,Medium
2024-04-23 16:00:00,3,172,33,Medium
2024-04-23 17:00:00,1,242,25,High
2024-04-23 18:00:00,1,257,17,High
2024-04-23 19:00:00,4,237,24,High
2024-04-23 20:00:00,2,329,12,High
2024-04-23 21:00:00,2,53,57,Low
2024-04-23 22:00:00,1,89,63,Low
2024-04-23 23:00:00,4,88,62,Low
2024-04-24 00:00:00,1,57,58,Low
2024-04-24 01:00:00,2,29,43,Low
2024-04-24 02:00:00,4,53,54,Low
2024-04-24 03:00:00,1,68,42,Low
2024-04-24 04:00:00,3,25,42,Low
2024-04-24 05:00:00,2,59,56,Low
2024-04-24 06:00:00,3,27,60,Low
2024-04-24 07:00:00,2,260,17,High
2024-04-24 08:00:00,2,271,15,High
2024-04-24 09:00:00,2,274,23,High
2024-04-24 10:00:00,3,309,21,High
2024-04-24 11:00:00,4,160,32,Medium
2024-04-24 12:00:00,2,118,39,Medium
2024-04-24 13:00:00,1,190,33,Medium
2024-04-24 14:00:00,3,122,36,Medium
2024-04-24 15:00:00,4,191,32,Medium
2024-04-24 16:00:00,1,170,38,Medium
2024-04-24 17:00:00,3,258,10,High
2024-04-24 18:00:00,3,276,22,High
2024-04-24 19:00:00,1,350,16,High
2024-04-24 20:00:00,4,235,21,High
2024-04-24 21:00:00,2,26,40,Low
2024-04-24 22:00:00,1,42,43,Low
2024-04-24 23:00:00,2,85,57,Low
2024-04-25 00:00:00,2,85,65,Low
2024-04-25 01:00:00,4,45,50,Low
2024-04-25 02:00:00,3,44,42,Low
2024-04-25 03:00:00,4,94,43,Low
2024-04-25 04:00:00,1,54,44,Low
2024-04-25 05:00:00,2,93,59,Low
2024-04-25 06:00:00,4,39,49,Low
2024-04-25 07:00:00,4,340,21,High
2024-04-25 08:00:00,4,215,21,High
2024-04-25 09:00:00,3,298,19,High
2024-04-25 10:00:00,4,343,15,High
2024-04-25 11:00:00,1,140,26,Medium
2024-04-25 12:00:00,4,156,31,Medium
2024-04-25 13:00:00,1,135,40,Medium
2024-04-25 14:00:00,3,127,39,Medium
2024-04-25 15:00:00,2,118,33,Medium
2024-04-25 16:00:00,3,135,30,Medium
2024-04-25 17:00:00,2,346,14,High
2024-04-25 18:00:00,4,258,24,High
2024-04-25 19:00:00,4,251,25,High
2024-04-25 20:00:00,4,273,24,High
2024-04-25 21:00:00,1,91,62,Low
2024-04-25 22:00:00,1,63,58,Low
2024-04-25 23:00:00,2,72,51,Low
2024-04-26 00:00:00,4,74,50,Low
2024-04-26 01:00:00,1,40,59,Low
2024-04-26 02:00:00,1,70,43,Low
2024-04-26 03:00:00,2,36,60,Low
2024-04-26 04:00:00,4,50,62,Low
2024-04-26 05:00:00,3,25,41,Low
2024-04-26 06:00:00,1,86,57,Low
2024-04-26 07:00:00,4,209,20,High
2024-04-26 08:00:00,1,349,16,High
2024-04-26 09:00:00,1,298,18,High
2024-04-26 10:00:00,2,305,21,High
2024-04-26 11:00:00,1,194,40,Medium
2024-04-26 12:00:00,2,165,26,Medium
2024-04-26 13:00:00,2,107,36,Medium
2024-04-26 14:00:00,2,175,39,Medium
2024-04-26 15:00:00,3,125,38,Medium
2024-04-26 16:00:00,4,143,28,Medium
2024-04-26 17:00:00,1,269,13,High
2024-04-26 18:00:00,4,277,16,High
2024-04-26 19:00:00,4,242,22,High
2024-04-26 20:00:00,2,349,18,High
2024-04-26 21:00:00,2,49,47,Low
2024-04-26 22:00:00,1,45,56,Low
2024-04-26 23:00:00,2,83,45,Low
2024-04-27 00:00:00,3,52,56,Low
2024-04-27 01:00:00,2,41,53,Low
2024-04-27 02:00:00,4,93,52,Low
2024-04-27 03:00:00,4,55,45,Low
2024-04-27 04:00:00,1,82,53,Low
2024-04-27 05:00:00,4,90,51,Low
2024-04-27 06:00:00,4,49,47,Low
2024-04-27 07:00:00,3,240,14,High
2024-04-27 08:00:00,1,260,24,High
2024-04-27 09:00:00,1,310,10,High
2024-04-27 10:00:00,3,323,18,High
2024-04-27 11:00:00,3,105,33,Medium
2024-04-27 12:00:00,1,104,36,Medium
2024-04-27 13:00:00,2,173,35,Medium
2024-04-27 14:00:00,2,155,25,Medium
2024-04-27 15:00:00,2,188,38,Medium
2024-04-27 16:00:00,3,189,37,Medium
2024-04-27 17:00:00,3,216,19,High
2024-04-27 18:00:00,1,209,21,High
2024-04-27 19:00:00,4,344,20,High
2024-04-27 20:00:00,3,234,10,High
2024-04-27 21:00:00,4,82,51,Low
2024-04-27 22:00:00,2,62,59,Low
2024-04-27 23:00:00,2,49,47,Low
2024-04-28 00:00:00,1,83,49,Low
2024-04-28 01:00:00,3,46,58,Low
2024-04-28 02:00:00,3,94,52,Low
2024-04-28 03:00:00,2,48,59,Low
2024-04-28 04:00:00,3,62,46,Low
2024-04-28 05:00:00,4,26,62,Low
2024-04-28 06:00:00,4,43,47,Low
2024-04-28 07:00:00,3,332,15,High
2024-04-28 08:00:00,4,282,19,High
2024-04-28 09:00:00,2,328,17,High
2024-04-28 10:00:00,4,262,18,High
2024-04-28 11:00:00,1,153,38,Medium
2024-04-28 12:00:00,3,155,30,Medium
2024-04-28 13:00:00,2,122,29,Medium
2024-04-28 14:00:00,2,139,29,Medium
2024-04-28 15:00:00,2,144,35,Medium
2024-04-28 16:00:00,2,175,35,Medium
2024-04-28 17:00:00,2,279,10,High
2024-04-28 18:00:00,3,205,20,High
2024-04-28 19:00:00,4,255,20,High
2024-04-28 20:00:00,1,278,25,High
2024-04-28 21:00:00,2,45,58,Low
2024-04-28 22:00:00,1,23,43,Low
2024-04-28 23:00:00,4,62,47,Low
2024-04-29 00:00:00,4,51,42,Low
2024-04-29 01:00:00,1,94,46,Low
2024-04-29 02:00:00,3,95,59,Low
2024-04-29 03:00:00,4,37,57,Low
2024-04-29 04:00:00,4,31,64,Low
2024-04-29 05:00:00,3,82,46,Low
2024-04-29 06:00:00,1,22,51,Low
2024-04-29 07:00:00,4,296,20,High
2024-04-29 08:00:00,1,264,11,High
2024-04-29 09:00:00,1,252,11,High
2024-04-29 10:00:00,3,260,19,High
2024-04-29 11:00:00,2,100,33,Medium
2024-04-29 12:00:00,1,148,36,Medium
2024-04-29 13:00:00,3,141,31,Medium
2024-04-29 14:00:00,2,120,37,Medium
2024-04-29 15:00:00,2,126,29,Medium
2024-04-29 16:00:00,4,197,30,Medium
2024-04-29 17:00:00,2,246,13,High
2024-04-29 18:00:00,3,280,20,High
2024-04-29 19:00:00,2,346,23,High
2024-04-29 20:00:00,2,340,12,High
2024-04-29 21:00:00,3,67,58,Low
2024-04-29 22:00:00,4,55,47,Low
2024-04-29 23:00:00,4,97,57,Low
2024-04-30 00:00:00,2,20,60,Low
2024-04-30 01:00:00,2,47,59,Low
2024-04-30 02:00:00,3,37,57,Low
2024-04-30 03:00:00,1,46,63,Low
2024-04-30 04:00:00,4,20,46,Low
2024-04-30 05:00:00,2,45,62,Low
2024-04-30 06:00:00,2,35,49,Low
2024-04-30 07:00:00,1,252,16,High
2024-04-30 08:00:00,3,212,10,High
2024-04-30 09:00:00,2,319,13,High
2024-04-30 10:00:00,3,288,14,High
2024-04-30 11:00:00,3,137,32,Medium
2024-04-30 12:00:00,1,106,39,Medium
2024-04-30 13:00:00,4,156,36,Medium
2024-04-30 14:00:00,2,198,40,Medium
2024-04-30 15:00:00,4,138,35,Medium
2024-04-30 16:00:00,1,143,36,Medium
2024-04-30 17:00:00,3,272,12,High
2024-04-30 18:00:00,2,301,23,High
2024-04-30 19:00:00,2,258,15,High
2024-04-30 20:00:00,2,342,12,High
2024-04-30 21:00:00,2,80,57,Low
2024-04-30 22:00:00,2,50,48,Low
2024-04-30 23:00:00,1,57,41,Low
2024-05-01 00:00:00,4,64,61,Low
2024-05-01 01:00:00,2,46,61,Low
2024-05-01 02:00:00,1,83,47,Low
2024-05-01 03:00:00,2,76,65,Low
2024-05-01 04:00:00,3,77,60,Low
2024-05-01 05:00:00,1,96,63,Low
2024-05-01 06:00:00,2,43,42,Low
2024-05-01 07:00:00,1,201,10,High
2024-05-01 08:00:00,3,303,20,High
2024-05-01 09:00:00,1,235,15,High
2024-05-01 10:00:00,2,226,14,High
2024-05-01 11:00:00,2,120,38,Medium
2024-05-01 12:00:00,3,155,27,Medium
2024-05-01 13:00:00,2,176,38,Medium
2024-05-01 14:00:00,3,109,27,Medium
2024-05-01 15:00:00,2,148,34,Medium
2024-05-01 16:00:00,4,115,40,Medium
2024-05-01 17:00:00,3,310,21,High
2024-05-01 18:00:00,1,328,18,High
2024-05-01 19:00:00,2,307,20,High
2024-05-01 20:00:00,3,281,12,High
2024-05-01 21:00:00,1,91,46,Low
2024-05-01 22:00:00,3,77,40,Low
2024-05-01 23:00:00,4,71,55,Low
2024-05-02 00:00:00,2,71,40,Low
2024-05-02 01:00:00,1,78,58,Low
2024-05-02 02:00:00,2,37,52,Low
2024-05-02 03:00:00,1,56,45,Low
2024-05-02 04:00:00,2,41,40,Low
2024-05-02 05:00:00,3,60,65,Low
2024-05-02 06:00:00,1,43,51,Low
2024-05-02 07:00:00,3,224,15,High
2024-05-02 08:00:00,3,279,15,High
2024-05-02 09:00:00,3,334,20,High
2024-05-02 10:00:00,2,283,13,High
2024-05-02 11:00:00,4,106,30,Medium
2024-05-02 12:00:00,4,191,31,Medium
2024-05-02 13:00:00,3,128,39,Medium
2024-05-02 14:00:00,3,117,27,Medium
2024-05-02 15:00:00,1,136,39,Medium
2024-05-02 16:00:00,4,165,32,Medium
2024-05-02 17:00:00,1,261,15,High
2024-05-02 18:00:00,4,295,14,High
2024-05-02 19:00:00,1,278,16,High
2024-05-02 20:00:00,1,212,15,High
2024-05-02 21:00:00,2,47,62,Low
2024-05-02 22:00:00,4,37,47,Low
2024-05-02 23:00:00,1,28,60,Low
2024-05-03 00:00:00,3,35,56,Low
2024-05-03 01:00:00,2,31,51,Low
2024-05-03 02:00:00,3,62,58,Low
2024-05-03 03:00:00,3,25,41,Low
2024-05-03 04:00:00,4,25,50,Low
2024-05-03 05:00:00,2,76,43,Low
2024-05-03 06:00:00,2,90,40,Low
2024-05-03 07:00:00,2,327,20,High
2024-05-03 08:00:00,2,273,10,High
2024-05-03 09:00:00,2,348,19,High
2024-05-03 10:00:00,1,339,21,High
2024-05-03 11:00:00,2,173,32,Medium
2024-05-03 12:00:00,2,119,29,Medium
2024-05-03 13:00:00,2,183,36,Medium
2024-05-03 14:00:00,1,153,38,Medium
2024-05-03 15:00:00,3,140,32,Medium
2024-05-03 16:00:00,4,168,36,Medium
2024-05-03 17:00:00,3,326,22,High
2024-05-03 18:00:00,4,250,21,High
2024-05-03 19:00:00,2,226,17,High
2024-05-03 20:00:00,4,211,12,High
2024-05-03 21:00:00,1,72,53,Low
2024-05-03 22:00:00,1,73,42,Low
2024-05-03 23:00:00,2,93,65,Low
2024-05-04 00:00:00,3,94,58,Low
2024-05-04 01:00:00,4,98,45,Low
2024-05-04 02:00:00,2,39,48,Low
2024-05-04 03:00:00,2,92,48,Low
2024-05-04 04:00:00,3,67,45,Low
2024-05-04 05:00:00,3,99,59,Low
2024-05-04 06:00:00,1,30,58,Low
2024-05-04 07:00:00,1,258,10,High
2024-05-04 08:00:00,1,232,11,High
2024-05-04 09:00:00,4,228,11,High
2024-05-04 10:00:00,4,266,24,High
2024-05-04 11:00:00,4,178,31,Medium
2024-05-04 12:00:00,4,135,40,Medium
2024-05-04 13:00:00,3,108,27,Medium
2024-05-04 14:00:00,2,100,33,Medium
2024-05-04 15:00:00,3,116,31,Medium
2024-05-04 16:00:00,4,136,29,Medium
2024-05-04 17:00:00,1,346,20,High
2024-05-04 18:00:00,3,332,21,High
2024-05-04 19:00:00,1,212,25,High
2024-05-04 20:00:00,3,308,21,High
2024-05-04 21:00:00,3,73,52,Low
2024-05-04 22:00:00,3,54,57,Low
2024-05-04 23:00:00,3,57,60,Low
2024-05-05 00:00:00,1,61,49,Low
2024-05-05 01:00:00,3,95,50,Low
2024-05-05 02:00:00,4,26,46,Low
2024-05-05 03:00:00,4,76,51,Low
2024-05-05 04:00:00,3,85,54,Low
2024-05-05 05:00:00,3,93,40,Low
2024-05-05 06:00:00,3,26,56,Low
2024-05-05 07:00:00,1,302,17,High
2024-05-05 08:00:00,2,278,10,High
2024-05-05 09:00:00,3,214,21,High
2024-05-05 10:00:00,4,346,17,High
2024-05-05 11:00:00,2,115,36,Medium
2024-05-05 12:00:00,1,175,27,Medium
2024-05-05 13:00:00,3,100,40,Medium
2024-05-05 14:00:00,3,141,36,Medium
2024-05-05 15:00:00,4,177,38,Medium
2024-05-05 16:00:00,2,131,25,Medium
2024-05-05 17:00:00,3,255,18,High
2024-05-05 18:00:00,4,296,21,High
2024-05-05 19:00:00,1,340,15,High
2024-05-05 20:00:00,3,287,23,High
2024-05-05 21:00:00,1,86,49,Low
2024-05-05 22:00:00,4,84,46,Low
2024-05-05 23:00:00,1,56,54,Low
2024-05-06 00:00:00,3,50,47,Low
2024-05-06 01:00:00,4,67,56,Low
2024-05-06 02:00:00,3,41,48,Low
2024-05-06 03:00:00,3,93,50,Low
2024-05-06 04:00:00,1,28,48,Low
2024-05-06 05:00:00,1,88,40,Low
2024-05-06 06:00:00,2,64,53,Low
2024-05-06 07:00:00,2,346,23,High
2024-05-06 08:00:00,4,255,13,High
2024-05-06 09:00:00,3,341,18,High
2024-05-06 10:00:00,4,322,13,High
2024-05-06 11:00:00,4,151,35,Medium
2024-05-06 12:00:00,1,196,39,Medium
2024-05-06 13:00:00,4,196,40,Medium
2024-05-06 14:00:00,4,196,38,Medium
2024-05-06 15:00:00,3,178,32,Medium
2024-05-06 16:00:00,3,133,32,Medium
2024-05-06 17:00:00,3,309,17,High
2024-05-06 18:00:00,3,335,12,High
2024-05-06 19:00:00,4,246,24,High
2024-05-06 20:00:00,3,319,17,High
2024-05-06 21:00:00,3,83,40,Low
2024-05-06 22:00:00,4,52,40,Low
2024-05-06 23:00:00,2,85,56,Low
2024-05-07 00:00:00,4,56,44,Low
2024-05-07 01:00:00,4,77,53,Low
2024-05-07 02:00:00,2,85,64,Low
2024-05-07 03:00:00,4,70,51,Low
2024-05-07 04:00:00,1,71,65,Low
2024-05-07 05:00:00,4,66,48,Low
2024-05-07 06:00:00,1,91,61,Low
2024-05-07 07:00:00,4,249,18,High
2024-05-07 08:00:00,2,304,10,High
2024-05-07 09:00:00,3,253,18,High
2024-05-07 10:00:00,2,342,11,High
2024-05-07 11:00:00,3,177,27,Medium
2024-05-07 12:00:00,4,171,39,Medium
2024-05-07 13:00:00,4,191,27,Medium
2024-05-07 14:00:00,1,127,32,Medium
2024-05-07 15:00:00,2,175,26,Medium
2024-05-07 16:00:00,3,145,28,Medium
2024-05-07 17:00:00,3,229,23,High
2024-05-07 18:00:00,2,331,16,High
2024-05-07 19:00:00,3,287,11,High
2024-05-07 20:00:00,4,305,11,High
2024-05-07 21:00:00,3,58,63,Low
2024-05-07 22:00:00,2,70,56,Low
2024-05-07 23:00:00,2,20,40,Low
2024-05-08 00:00:00,3,61,59,Low
2024-05-08 01:00:00,4,57,51,Low
2024-05-08 02:00:00,1,77,64,Low
2024-05-08 03:00:00,1,83,54,Low
2024-05-08 04:00:00,1,63,57,Low
2024-05-08 05:00:00,2,56,62,Low
2024-05-08 06:00:00,3,56,59,Low
2024-05-08 07:00:00,3,229,22,High
2024-05-08 08:00:00,1,347,25,High
2024-05-08 09:00:00,3,314,21,High
2024-05-08 10:00:00,2,341,15,High
2024-05-08 11:00:00,2,174,28,Medium
2024-05-08 12:00:00,1,107,26,Medium
2024-05-08 13:00:00,1,118,37,Medium
2024-05-08 14:00:00,3,163,39,Medium
2024-05-08 15:00:00,3,182,37,Medium
2024-05-08 16:00:00,4,108,39,Medium
2024-05-08 17:00:00,3,205,10,High
2024-05-08 18:00:00,2,210,11,High
2024-05-08 19:00:00,3,295,17,High
2024-05-08 20:00:00,3,306,18,High
2024-05-08 21:00:00,4,94,58,Low
2024-05-08 22:00:00,2,36,44,Low
2024-05-08 23:00:00,2,99,64,Low
2024-05-09 00:00:00,4,33,56,Low
2024-05-09 01:00:00,3,39,61,Low
2024-05-09 02:00:00,2,66,57,Low
2024-05-09 03:00:00,2,62,49,Low
2024-05-09 04:00:00,4,84,52,Low
2024-05-09 05:00:00,2,77,49,Low
2024-05-09 06:00:00,1,58,56,Low
2024-05-09 07:00:00,2,270,13,High
2024-05-09 08:00:00,2,208,22,High
2024-05-09 09:00:00,1,326,25,High
2024-05-09 10:00:00,4,284,22,High
2024-05-09 11:00:00,3,178,27,Medium
2024-05-09 12:00:00,3,133,30,Medium
2024-05-09 13:00:00,1,194,27,Medium
2024-05-09 14:00:00,1,133,32,Medium
2024-05-09 15:00:00,4,101,31,Medium
2024-05-09 16:00:00,3,121,37,Medium
2024-05-09 17:00:00,1,305,11,High
2024-05-09 18:00:00,4,217,22,High
2024-05-09 19:00:00,1,284,12,High
2024-05-09 20:00:00,3,297,19,High
2024-05-09 21:00:00,4,94,52,Low
2024-05-09 22:00:00,2,87,62,Low
2024-05-09 23:00:00,3,35,46,Low
2024-05-10 00:00:00,4,78,43,Low
2024-05-10 01:00:00,4,52,56,Low
2024-05-10 02:00:00,4,81,42,Low
2024-05-10 03:00:00,4,88,44,Low
2024-05-10 04:00:00,2,42,48,Low
2024-05-10 05:00:00,3,56,42,Low
2024-05-10 06:00:00,3,83,63,Low
2024-05-10 07:00:00,2,278,15,High
2024-05-10 08:00:00,2,246,25,High
2024-05-10 09:00:00,4,234,15,High
2024-05-10 10:00:00,4,279,15,High
2024-05-10 11:00:00,3,192,32,Medium
2024-05-10 12:00:00,3,106,26,Medium
2024-05-10 13:00:00,4,108,30,Medium
2024-05-10 14:00:00,3,137,25,Medium
2024-05-10 15:00:00,3,139,25,Medium
2024-05-10 16:00:00,3,166,28,Medium
2024-05-10 17:00:00,1,324,11,High
2024-05-10 18:00:00,1,288,20,High
2024-05-10 19:00:00,1,322,17,High
2024-05-10 20:00:00,4,270,15,High
2024-05-10 21:00:00,3,66,60,Low
2024-05-10 22:00:00,1,40,48,Low
2024-05-10 23:00:00,1,59,52,Low
2024-05-11 00:00:00,2,95,55,Low
2024-05-11 01:00:00,3,23,45,Low
2024-05-11 02:00:00,1,42,54,Low
2024-05-11 03:00:00,1,83,43,Low
2024-05-11 04:00:00,2,41,53,Low
2024-05-11 05:00:00,1,64,64,Low
2024-05-11 06:00:00,4,95,42,Low
2024-05-11 07:00:00,4,218,25,High
2024-05-11 08:00:00,2,300,22,High
2024-05-11 09:00:00,3,333,13,High
2024-05-11 10:00:00,3,245,13,High
2024-05-11 11:00:00,4,145,30,Medium
2024-05-11 12:00:00,3,103,38,Medium
2024-05-11 13:00:00,3,112,36,Medium
2024-05-11 14:00:00,2,150,32,Medium
2024-05-11 15:00:00,4,135,32,Medium
2024-05-11 16:00:00,4,101,36,Medium
2024-05-11 17:00:00,4,242,10,High
2024-05-11 18:00:00,4,203,23,High
2024-05-11 19:00:00,2,259,22,High
2024-05-11 20:00:00,4,303,11,High
2024-05-11 21:00:00,2,95,52,Low
2024-05-11 22:00:00,2,64,60,Low
2024-05-11 23:00:00,3,60,54,Low
2024-05-12 00:00:00,2,33,56,Low
2024-05-12 01:00:00,1,98,56,Low
2024-05-12 02:00:00,1,28,65,Low
2024-05-12 03:00:00,3,93,60,Low
2024-05-12 04:00:00,2,41,46,Low
2024-05-12 05:00:00,4,61,44,Low
2024-05-12 06:00:00,3,36,65,Low
2024-05-12 07:00:00,3,207,21,High
2024-05-12 08:00:00,2,248,17,High
2024-05-12 09:00:00,3,306,17,High
2024-05-12 10:00:00,3,256,20,High
2024-05-12 11:00:00,3,176,37,Medium
2024-05-12 12:00:00,2,149,33,Medium
2024-05-12 13:00:00,3,118,38,Medium
2024-05-12 14:00:00,3,144,26,Medium
2024-05-12 15:00:00,2,152,34,Medium
2024-05-12 16:00:00,4,156,30,Medium
2024-05-12 17:00:00,4,252,13,High
2024-05-12 18:00:00,3,301,22,High
2024-05-12 19:00:00,4,347,23,High
2024-05-12 20:00:00,3,234,18,High
2024-05-12 21:00:00,3,87,52,Low
2024-05-12 22:00:00,1,80,50,Low
2024-05-12 23:00:00,1,39,54,Low
2024-05-13 00:00:00,1,20,56,Low
2024-05-13 01:00:00,2,38,44,Low
2024-05-13 02:00:00,4,28,62,Low
2024-05-13 03:00:00,2,60,62,Low
2024-05-13 04:00:00,4,33,45,Low
2024-05-13 05:00:00,1,97,40,Low
2024-05-13 06:00:00,2,41,63,Low
2024-05-13 07:00:00,4,292,20,High
2024-05-13 08:00:00,4,337,17,High
2024-05-13 09:00:00,4,282,13,High
2024-05-13 10:00:00,3,241,12,High
2024-05-13 11:00:00,1,110,29,Medium
2024-05-13 12:00:00,4,196,40,Medium
2024-05-13 13:00:00,2,163,39,Medium
2024-05-13 14:00:00,4,116,31,Medium
2024-05-13 15:00:00,4,197,25,Medium
2024-05-13 16:00:00,1,116,28,Medium
2024-05-13 17:00:00,2,333,15,High
2024-05-13 18:00:00,2,253,21,High
2024-05-13 19:00:00,1,314,24,High
2024-05-13 20:00:00,1,227,14,High
2024-05-13 21:00:00,3,68,48,Low
2024-05-13 22:00:00,2,28,55,Low
2024-05-13 23:00:00,4,66,41,Low
2024-05-14 00:00:00,2,38,61,Low
2024-05-14 01:00:00,2,34,56,Low
2024-05-14 02:00:00,3,32,49,Low
2024-05-14 03:00:00,3,41,63,Low
2024-05-14 04:00:00,3,50,60,Low
2024-05-14 05:00:00,4,99,53,Low
2024-05-14 06:00:00,4,22,40,Low
2024-05-14 07:00:00,1,270,12,High
2024-05-14 08:00:00,4,288,17,High
2024-05-14 09:00:00,2,260,17,High
2024-05-14 10:00:00,4,266,16,High
2024-05-14 11:00:00,1,101,29,Medium
2024-05-14 12:00:00,1,197,28,Medium
2024-05-14 13:00:00,1,194,28,Medium
2024-05-14 14:00:00,2,124,31,Medium
2024-05-14 15:00:00,4,184,30,Medium
2024-05-14 16:00:00,4,149,33,Medium
2024-05-14 17:00:00,3,220,23,High
2024-05-14 18:00:00,4,337,23,High
2024-05-14 19:00:00,2,226,17,High
2024-05-14 20:00:00,2,242,12,High
2024-05-14 21:00:00,1,32,61,Low
2024-05-14 22:00:00,2,92,41,Low
2024-05-14 23:00:00,3,30,53,Low
2024-05-15 00:00:00,3,79,51,Low
2024-05-15 01:00:00,4,43,58,Low
2024-05-15 02:00:00,3,58,58,Low
2024-05-15 03:00:00,3,33,56,Low
2024-05-15 04:00:00,1,20,57,Low
2024-05-15 05:00:00,4,98,43,Low
2024-05-15 06:00:00,1,20,59,Low
2024-05-15 07:00:00,2,214,19,High
2024-05-15 08:00:00,1,205,18,High
2024-05-15 09:00:00,2,286,19,High
2024-05-15 10:00:00,4,258,14,High
2024-05-15 11:00:00,1,150,34,Medium
2024-05-15 12:00:00,3,106,26,Medium
2024-05-15 13:00:00,2,167,36,Medium
2024-05-15 14:00:00,1,168,26,Medium
2024-05-15 15:00:00,4,187,36,Medium
2024-05-15 16:00:00,1,193,29,Medium
2024-05-15 17:00:00,3,299,22,High
2024-05-15 18:00:00,3,319,14,High
2024-05-15 19:00:00,2,281,10,High
2024-05-15 20:00:00,2,237,20,High
2024-05-15 21:00:00,1,64,53,Low
2024-05-15 22:00:00,2,63,57,Low
2024-05-15 23:00:00,4,95,42,Low
2024-05-16 00:00:00,4,62,56,Low
2024-05-16 01:00:00,4,83,52,Low
2024-05-16 02:00:00,2,25,41,Low
2024-05-16 03:00:00,4,36,59,Low
2024-05-16 04:00:00,2,44,48,Low
2024-05-16 05:00:00,1,76,57,Low
2024-05-16 06:00:00,2,94,45,Low
2024-05-16 07:00:00,3,212,19,High
2024-05-16 08:00:00,4,236,17,High
2024-05-16 09:00:00,3,236,21,High
2024-05-16 10:00:00,1,283,11,High
2024-05-16 11:00:00,1,199,33,Medium
2024-05-16 12:00:00,1,142,27,Medium
